,AGGR_MARK,RANK,COMMUNITY,COLLEGE_CODE,BRANCH_CODE,ALL_CATEGORY
3046,167.5,36331.0,MBC,1450.0,ME,MBC
3047,166.5,38217.0,SC,1450.0,CS,SC
3048,163.3586,43827.0,SC,1450.0,IT,SC
3049,163.0,44293.0,BC,1450.0,ME,BC
3050,162.0,45627.0,BCM,1450.0,ME,BCM
3051,161.5,46986.0,BC,1450.0,ME,BC
3052,145.0,80036.0,SCA,1450.0,ME,SCA
3053,151.0,67786.0,BC,1452.0,CS,OC
3054,150.0,69615.0,BC,1452.0,EC,OC
3055,148.5,72790.0,MBC,1452.0,IT,OC
3056,144.5,80972.0,OC,1452.0,CS,OC
3057,150.0,69233.0,BC,1501.0,CS,OC
3058,148.5,72344.0,MBC,1501.0,CS,OC
3059,148.0,73745.0,BC,1501.0,CS,OC
3060,146.5,76945.0,BC,1503.0,IT,OC
3061,187.5,9907.0,BC,1504.0,IT,OC
3062,186.0,11608.0,BC,1504.0,AD,OC
3063,183.5,14609.0,MBC,1504.0,IT,OC
3064,175.0,25157.0,BC,1504.0,EC,OC
3065,174.0,27024.0,BCM,1504.0,BT,OC
3066,173.5,27156.0,MBC,1504.0,CS,OC
3067,172.5,28761.0,BC,1504.0,CS,OC
3068,162.5,44903.0,BC,1504.0,EC,OC
3069,162.0,46005.0,MBC,1504.0,AD,OC
3070,154.0,61151.0,BC,1504.0,EC,OC
3071,154.0,61575.0,BC,1504.0,CS,BC
3072,153.0,63776.0,SC,1504.0,CS,SC
3073,152.0,65220.0,MBC,1504.0,AD,MBC
3074,151.5,66423.0,MBC,1504.0,CS,MBC
3075,150.0,69525.0,MBC,1504.0,AD,MBC
3076,150.0,69937.0,MBC,1504.0,IT,MBC
3077,150.0,69960.0,BC,1504.0,IT,BC
3078,148.0,73343.0,BC,1504.0,CS,BC
3079,146.0,77898.0,BC,1504.0,EC,OC
3080,145.5,79066.0,BC,1504.0,EC,OC
3081,145.0,79718.0,BC,1504.0,CE,OC
3082,144.0,81622.0,BC,1504.0,EC,OC
3083,143.5,82690.0,BC,1504.0,EC,BC
3084,143.5,83230.0,BC,1504.0,IT,BC
3085,142.5,85600.0,MBC,1504.0,EC,MBC
3086,171.5,30613.0,BCM,1505.0,CS,OC
3087,170.5,31799.0,BC,1505.0,CS,OC
3088,170.0,32369.0,BCM,1505.0,CS,OC
3089,165.5,40052.0,BC,1505.0,CS,OC
3090,157.5,54726.0,BC,1505.0,CS,OC
3091,154.0,61038.0,BCM,1505.0,AD,OC
3092,152.5,64783.0,BC,1505.0,EC,OC
3093,148.5,72967.0,MBC,1505.0,IT,OC
3094,148.0,73639.0,BCM,1505.0,IT,BCM
3095,144.0,82149.0,MBC,1505.0,IT,MBC
3096,142.5,84923.0,BC,1505.0,CS,BC
3097,162.0,46022.0,MBC,1507.0,IT,OC
3098,169.0,34442.0,BCM,1509.0,AD,OC
3099,167.5,36882.0,BC,1509.0,AD,OC
3100,160.0,49478.0,MBC,1509.0,CS,OC
3101,156.0,57769.0,BC,1509.0,EC,OC
3102,153.0,63484.0,BC,1509.0,IT,OC
3103,152.5,63937.0,BC,1509.0,CS,OC
3104,152.5,64154.0,BC,1509.0,CS,OC
3105,152.0,64887.0,BC,1509.0,CS,OC
3106,152.0,65267.0,MBC,1509.0,CS,OC
3107,149.5,70366.0,BC,1509.0,CS,BC
3108,149.0,71683.0,MBC,1509.0,AM,OC
3109,145.3333,79413.0,MBC,1509.0,CS,MBC
3110,142.5,85655.0,BC,1509.0,IT,BC
3111,150.0,69504.0,BC,1510.0,CS,OC
3112,144.0,81925.0,BC,1510.0,CS,OC
3113,177.5,21555.0,BC,1512.0,AD,OC
3114,167.0,37720.0,BC,1512.0,IT,OC
3115,161.5,47042.0,MBC,1512.0,CE,OC
3116,146.0,78058.0,MBC,1512.0,CS,OC
3117,142.5,85456.0,MBC,1512.0,CS,OC
3118,149.5,70442.0,SC,1513.0,IT,OC
3119,149.0,71199.0,BC,1513.0,IT,OC
3120,143.0,84249.0,MBC,1513.0,CS,OC
3121,192.0,4917.0,BC,1516.0,CS,OC
3122,186.5,11277.0,MBC,1516.0,CS,OC
3123,184.5,13426.0,MBC,1516.0,CS,OC
3124,184.0,13586.0,BC,1516.0,CS,OC
3125,184.0,14100.0,BC,1516.0,EC,OC
3126,181.5,16456.0,MBC,1516.0,ME,OC
3127,181.0,17200.0,BC,1516.0,EC,OC
3128,181.0,17414.0,BC,1516.0,EC,OC
3129,180.0,18809.0,BC,1516.0,CS,BC
3130,178.0,20798.0,BC,1516.0,CS,BC
3131,178.0,21100.0,BC,1516.0,CS,BC
3132,177.5,21639.0,BC,1516.0,CS,BC
3133,177.0,22203.0,MBC,1516.0,CS,MBC
3134,176.5,22992.0,MBC,1516.0,EC,OC
3135,176.0,23776.0,BCM,1516.0,ME,OC
3136,176.0,23917.0,MBC,1516.0,EC,OC
3137,175.5,24475.0,BC,1516.0,EC,OC
3138,175.0,25024.0,BCM,1516.0,CS,BCM
3139,175.0,25240.0,BC,1516.0,EC,OC
3140,174.0,26406.0,BC,1516.0,EC,OC
3141,173.5,27503.0,MBC,1516.0,EC,OC
3142,171.5,30634.0,MBC,1516.0,EC,MBC
3143,171.0,30805.0,MBC,1516.0,EC,MBC
3144,171.0,31358.0,BC,1516.0,EC,BC
3145,170.5,32258.0,BC,1516.0,EC,BC
3146,170.0,32636.0,MBC,1516.0,EE,OC
3147,168.5,34946.0,MBC,1516.0,EC,MBC
3148,167.5,36445.0,BC,1516.0,EC,BC
3149,164.0,42469.0,BC,1516.0,EC,BC
3150,163.5,43416.0,BC,1516.0,EC,BC
3151,163.5,43569.0,SC,1516.0,EC,SC
3152,163.0,43928.0,BC,1516.0,EC,BC
3153,163.0,44321.0,BC,1516.0,EC,BC
3154,162.5,45252.0,BC,1516.0,EE,OC
3155,162.0,46134.0,MBC,1516.0,EE,OC
3156,158.0,53776.0,SC,1516.0,CS,SC
3157,157.5,54373.0,BC,1516.0,EE,BC
3158,157.0,55665.0,SC,1516.0,EC,SC
3159,156.5,56273.0,SCA,1516.0,CS,SC
3160,155.5,58034.0,MBC,1516.0,ME,OC
3161,155.0,59432.0,BC,1516.0,EE,BC
3162,154.5,60307.0,MBC,1516.0,EE,MBC
3163,154.5,60322.0,MBC,1516.0,CE,OC
3164,153.5,62075.0,BC,1516.0,ME,OC
3165,153.0,63089.0,MBC,1516.0,EE,MBC
3166,153.0,63789.0,MBC,1516.0,EE,MBC
3167,152.5,64142.0,BC,1516.0,EE,BC
3168,151.5,66534.0,MBC,1516.0,ME,OC
3169,151.0,67048.0,SC,1516.0,CE,OC
3170,150.5,68380.0,SC,1516.0,ME,OC
3171,150.5,68496.0,BC,1516.0,CE,OC
3172,149.0,71261.0,MBC,1516.0,ME,OC
3173,149.0,71374.0,BC,1516.0,CE,OC
3174,146.5,77049.0,MBC,1516.0,CE,MBC
3175,145.5,78483.0,SC,1516.0,EC,SC
3176,145.0,80241.0,MBC,1516.0,ME,MBC
3177,143.5,83450.0,MBC,1516.0,ME,MBC
3178,167.5,36636.0,MBC,1518.0,CS,OC
3179,144.0,82113.0,BC,1519.0,CS,OC
3180,168.5,35403.0,MBC,1520.0,CS,OC
3181,167.0,37219.0,BC,1520.0,EC,OC
3182,166.5,38530.0,BC,1520.0,AD,OC
3183,163.0,44039.0,BC,1520.0,AD,OC
3184,158.5,52376.0,MBC,1520.0,CS,OC
3185,157.0,55274.0,BC,1520.0,CS,BC
3186,155.5,58524.0,BCM,1520.0,CS,BCM
3187,155.0,59030.0,BC,1520.0,AD,BC
3188,155.0,59063.0,MBC,1520.0,CS,MBC
3189,152.5,64740.0,MBC,1520.0,IT,MBC
3190,151.5,66486.0,BC,1520.0,CS,BC
3191,149.5,71011.0,BC,1520.0,AD,BC
3192,149.0,71713.0,MBC,1520.0,IT,MBC
3193,142.0,86505.0,BC,1520.0,CS,BC
3194,170.0,32531.0,BC,1523.0,IT,OC
3195,150.5,68527.0,MBC,1523.0,AD,OC
3196,143.0,84754.0,MBC,1523.0,CS,OC
3197,162.5,45221.0,BC,1605.0,IT,OC
3198,161.5,47331.0,BC,1605.0,EC,OC
3199,158.5,52492.0,MBC,1605.0,IT,OC
3200,198.5,655.0,BC,2005.0,CS,OC
3201,197.5,1305.0,BC,2005.0,CS,OC
3202,197.0,1465.0,BC,2005.0,EC,OC
3203,197.0,1477.0,BC,2005.0,CS,OC
3204,197.0,1547.0,BC,2005.0,IT,OC
3205,196.5,1679.0,BC,2005.0,CS,OC
3206,196.5,1794.0,MBC,2005.0,EE,OC
3207,196.0,2158.0,BC,2005.0,CS,BC
3208,195.5,2334.0,BC,2005.0,CS,BC
3209,195.5,2367.0,BC,2005.0,EC,OC
3210,195.5,2427.0,SC,2005.0,CS,SC
3211,195.0,2659.0,BC,2005.0,EC,BC
3212,195.0,2853.0,BC,2005.0,EC,BC
3213,194.5,3048.0,BCM,2005.0,CS,BCM
3214,194.5,3099.0,BC,2005.0,IT,BC
3215,194.5,3140.0,BC,2005.0,IT,BC
3216,194.5,3201.0,BC,2005.0,IT,BC
3217,194.0,3456.0,MBC,2005.0,IT,MBC
3218,193.5,3682.0,BCM,2005.0,IT,BCM
3219,193.0,4013.0,BC,2005.0,EE,OC
3220,192.75,4394.0,MBC,2005.0,EC,MBC
3221,192.5,4760.0,BC,2005.0,EE,OC
3222,192.35,4828.0,BC,2005.0,EE,BC
3223,192.0,4928.0,BC,2005.0,EE,BC
3224,192.0,5024.0,BCM,2005.0,IT,BCM
3225,191.5,5344.0,BC,2005.0,EI,OC
3226,191.5,5379.0,BC,2005.0,EE,BC
3227,191.5,5645.0,BC,2005.0,ME,OC
3228,191.0,5993.0,BC,2005.0,ME,OC
3229,191.0,6346.0,BC,2005.0,EI,OC
3230,190.5,6843.0,BC,2005.0,IB,OC
3231,190.0,7009.0,BCM,2005.0,EE,BCM
3232,190.0,7514.0,OC,2005.0,ME,OC
3233,189.5,7749.0,SC,2005.0,CS,SC
3234,189.5,7779.0,SC,2005.0,EC,SC
3235,189.0,8285.0,MBC,2005.0,EE,MBC
3236,188.0,9573.0,MBC,2005.0,EI,MBC
3237,187.705,9750.0,BCM,2005.0,EE,BCM
3238,187.0,10565.0,SC,2005.0,CS,SC
3239,187.0,10671.0,MBC,2005.0,EE,MBC
3240,186.5,10798.0,SC,2005.0,IT,SC
3241,186.5,11066.0,BC,2005.0,CE,OC
3242,186.5,11183.0,BC,2005.0,IB,OC
3243,186.5,11210.0,MBC,2005.0,ME,OC
3244,186.0,11325.0,SCA,2005.0,CS,SCA
3245,185.0,12657.0,MBC,2005.0,ME,OC
3246,185.0,12725.0,BC,2005.0,ME,OC
3247,184.185,13564.0,SC,2005.0,IT,SC
3248,184.0,13900.0,SC,2005.0,CS,SC
3249,184.0,13991.0,OC,2005.0,IB,OC
3250,182.0,16338.0,BC,2005.0,IB,OC
3251,182.0,16347.0,BCM,2005.0,IB,OC
3252,181.5,16652.0,MBC,2005.0,CE,OC
3253,181.5,16987.0,BC,2005.0,IB,OC
3254,181.0,17571.0,MBC,2005.0,PR,OC
3255,180.5,17855.0,BC,2005.0,PR,OC
3256,180.0,18260.0,MBC,2005.0,ME,MBC
3257,180.0,18290.0,BC,2005.0,ME,BC
3258,180.0,18473.0,BC,2005.0,IB,OC
3259,180.0,18770.0,MBC,2005.0,CE,OC
3260,179.13,19514.0,BC,2005.0,IB,OC
3261,179.0,19593.0,MBC,2005.0,IB,OC
3262,179.0,19729.0,BC,2005.0,CE,OC
3263,178.0,21378.0,BC,2005.0,PR,OC
3264,177.5,21699.0,BC,2005.0,PR,OC
3265,177.5,21919.0,BC,2005.0,CE,BC
3266,177.5,22019.0,MBC,2005.0,ME,MBC
3267,177.0,22506.0,SC,2005.0,EI,SC
3268,177.0,22645.0,BC,2005.0,CE,BC
3269,191.5,5804.0,SCA,2005.0,EE,SCA
3270,183.0,14709.0,BC,2005.0,PR,BC
3271,177.5,22000.0,SC,2005.0,EE,SC
3272,176.5,23402.0,SCA,2005.0,IT,SCA
3273,176.0,23458.0,BC,2005.0,ME,BC
3274,176.0,23538.0,MBC,2005.0,CE,MBC
3275,176.0,23991.0,BC,2005.0,ME,BC
3276,176.0,24017.0,BC,2005.0,IB,BC
3277,176.0,24151.0,MBC,2005.0,ME,MBC
3278,175.5,24526.0,SC,2005.0,EI,SC
3279,175.5,24543.0,SC,2005.0,ME,SC
3280,175.5,24594.0,SC,2005.0,EI,SC
3281,175.5,24829.0,BC,2005.0,CE,BC
3282,175.0,25148.0,BC,2005.0,IB,BC
3283,174.5,25862.0,BC,2005.0,ME,BC
3284,174.0,26731.0,SC,2005.0,EI,SC
3285,174.0,26919.0,MBC,2005.0,PR,MBC
3286,174.0,26990.0,BC,2005.0,PR,BC
3287,173.5,27084.0,MBC,2005.0,ME,MBC
3288,173.5,27682.0,BC,2005.0,CE,BC
3289,173.0,28199.0,BC,2005.0,CE,BC
3290,172.5,28555.0,BCM,2005.0,CE,BCM
3291,172.0,29263.0,BC,2005.0,CE,BC
3292,172.0,29355.0,SCA,2005.0,ME,SCA
3293,171.0,30732.0,SC,2005.0,CE,SC
3294,171.0,30794.0,SC,2005.0,CE,SC
3295,171.0,31032.0,BC,2005.0,CE,BC
3296,171.0,31138.0,SC,2005.0,IB,SC
3297,170.5,31617.0,BC,2005.0,IB,BC
3298,170.5,31666.0,MBC,2005.0,PR,MBC
3299,170.5,32052.0,BC,2005.0,IB,BC
3300,168.0,35777.0,MBC,2005.0,PR,MBC
3301,167.5,36806.0,MBC,2005.0,IB,MBC
3302,165.5,40145.0,SC,2005.0,IB,SC
3303,164.5,41268.0,SC,2005.0,CE,SC
3304,164.0,42170.0,BCM,2005.0,CE,BCM
3305,164.0,42839.0,MBC,2005.0,CE,MBC
3306,163.0,44011.0,SC,2005.0,ME,SC
3307,163.0,44171.0,SCA,2005.0,IB,SCA
3308,161.0,47924.0,SC,2005.0,PR,SC
3309,159.0,51964.0,SCA,2005.0,CE,SCA
3310,158.5,52166.0,SC,2005.0,CE,SC
3311,157.0,55770.0,SC,2005.0,PR,SC
3312,155.5,57876.0,SC,2005.0,ME,SC
3313,146.0,77958.0,SC,2005.0,IB,SC
3314,200.0,25.0,OC,2006.0,CM,OC
3315,200.0,57.0,BC,2006.0,CM,OC
3316,200.0,71.0,BC,2006.0,EE,OC
3317,199.0,255.0,BC,2006.0,CM,OC
3318,199.0,312.0,BC,2006.0,CM,OC
3319,199.0,421.0,BC,2006.0,CM,BC
3320,199.0,471.0,BC,2006.0,CM,BC
3321,199.0,497.0,BC,2006.0,EC,BC
3322,198.5,535.0,BC,2006.0,CM,BC
3323,198.5,548.0,BC,2006.0,CM,BC
3324,198.5,560.0,BC,2006.0,CM,BC
3325,198.5,605.0,BC,2006.0,CM,BC
3326,198.5,612.0,OC,2006.0,IM,OC
3327,198.5,666.0,BC,2006.0,IM,OC
3328,198.5,677.0,BC,2006.0,CM,BC
3329,198.5,701.0,BC,2006.0,EC,BC
3330,198.5,706.0,BC,2006.0,CM,BC
3331,198.5,722.0,BC,2006.0,CG,OC
3332,198.5,729.0,BC,2006.0,EC,BC
3333,198.5,735.0,BC,2006.0,EC,BC
3334,198.5,776.0,BC,2006.0,EC,BC
3335,198.0,870.0,BC,2006.0,IM,OC
3336,198.0,898.0,BC,2006.0,IM,OC
3337,198.0,906.0,MBC,2006.0,CM,MBC
3338,198.0,955.0,BC,2006.0,IM,OC
3339,198.0,981.0,BC,2006.0,IM,OC
3340,198.0,993.0,BC,2006.0,IM,OC
3341,198.0,1026.0,BC,2006.0,IM,OC
3342,197.5,1105.0,BC,2006.0,IM,OC
3343,197.5,1193.0,BC,2006.0,IM,BC
3344,197.5,1206.0,MBC,2006.0,CM,MBC
3345,197.5,1212.0,MBC,2006.0,CM,MBC
3346,197.5,1226.0,SC,2006.0,EC,SC
3347,197.5,1243.0,MBC,2006.0,IM,MBC
3348,197.5,1311.0,BC,2006.0,IM,BC
3349,197.333,1326.0,BC,2006.0,IM,BC
3350,197.0,1342.0,BC,2006.0,IM,BC
3351,197.0,1364.0,MBC,2006.0,CG,MBC
3352,197.0,1406.0,MBC,2006.0,IM,MBC
3353,197.0,1414.0,OC,2006.0,EE,OC
3354,197.0,1429.0,BC,2006.0,EM,BC
3355,197.0,1509.0,BC,2006.0,EE,OC
3356,197.0,1521.0,BC,2006.0,IM,BC
3357,197.0,1527.0,BC,2006.0,IM,BC
3358,197.0,1577.0,MBC,2006.0,CG,MBC
3359,196.5,1758.0,MBC,2006.0,IM,MBC
3360,196.5,1786.0,BC,2006.0,EE,OC
3361,196.5,1922.0,BC,2006.0,EE,BC
3362,196.0,1987.0,MBC,2006.0,IM,MBC
3363,196.0,1996.0,BC,2006.0,EE,BC
3364,196.0,2108.0,MBC,2006.0,IM,MBC
3365,196.0,2153.0,MBC,2006.0,IM,MBC
3366,196.0,2218.0,MBC,2006.0,EE,MBC
3367,195.5,2384.0,MBC,2006.0,IM,MBC
3368,195.5,2455.0,MBC,2006.0,EM,MBC
3369,195.5,2481.0,MBC,2006.0,EM,MBC
3370,195.5,2549.0,BC,2006.0,RA,OC
3371,195.5,2556.0,BCM,2006.0,IM,BCM
3372,195.0,2634.0,BCM,2006.0,EM,BCM
3373,195.0,2672.0,BCM,2006.0,EE,BCM
3374,195.0,2755.0,BC,2006.0,ME,OC
3375,194.0,3245.0,OC,2006.0,IY,OC
3376,194.0,3524.0,BC,2006.0,RA,BC
3377,193.5,3676.0,MBC,2006.0,EE,MBC
3378,193.5,3944.0,BC,2006.0,RA,BC
3379,193.475,3963.0,BC,2006.0,BS,OC
3380,193.0,4095.0,BC,2006.0,ME,OC
3381,193.0,4169.0,SC,2006.0,CE,OC
3382,192.5,4741.0,MBC,2006.0,ME,OC
3383,192.0,5262.0,MBC,2006.0,BY,OC
3384,192.0,5315.0,BC,2006.0,IY,OC
3385,191.5,5553.0,BC,2006.0,MF,OC
3386,191.5,5701.0,MBC,2006.0,RA,MBC
3387,191.5,5707.0,BC,2006.0,ME,BC
3388,191.5,5765.0,BC,2006.0,RA,BC
3389,191.5,5789.0,SC,2006.0,EC,SC
3390,191.5,5795.0,MBC,2006.0,ME,MBC
3391,191.0,5878.0,BC,2006.0,ME,BC
3392,191.0,5897.0,BC,2006.0,ME,BC
3393,191.0,5948.0,MBC,2006.0,BS,OC
3394,191.0,6215.0,BC,2006.0,ES,OC
3395,191.0,6273.0,BC,2006.0,ME,BC
3396,191.0,6369.0,BC,2006.0,BS,OC
3397,190.5,6606.0,BC,2006.0,ES,OC
3398,190.5,6621.0,OC,2006.0,ES,OC
3399,190.5,6768.0,BC,2006.0,ME,BC
3400,190.0,7307.0,BC,2006.0,ES,BC
3401,190.0,7364.0,MBC,2006.0,ME,MBC
3402,190.0,7452.0,BC,2006.0,BS,BC
3403,189.5,7743.0,BC,2006.0,IY,BC
3404,189.5,7814.0,BC,2006.0,CE,BC
3405,189.5,7840.0,SC,2006.0,EE,SC
3406,189.5,7851.0,BC,2006.0,ES,BC
3407,189.5,7884.0,BC,2006.0,ES,BC
3408,189.5,7928.0,BC,2006.0,MF,BC
3409,189.5,7948.0,BC,2006.0,IY,BC
3410,189.185,8188.0,MBC,2006.0,RA,MBC
3411,189.0,8276.0,BC,2006.0,MF,BC
3412,189.0,8332.0,BC,2006.0,IY,BC
3413,189.0,8551.0,MBC,2006.0,IY,MBC
3414,189.0,8652.0,BC,2006.0,ES,BC
3415,188.5,8776.0,BC,2006.0,MF,BC
3416,188.5,9002.0,BC,2006.0,IY,BC
3417,188.5,9068.0,BCM,2006.0,ES,BCM
3418,188.0,9330.0,BC,2006.0,ES,BC
3419,188.0,9431.0,BCM,2006.0,ES,BCM
3420,188.0,9502.0,BC,2006.0,ES,BC
3421,187.5,9787.0,BC,2006.0,AS,OC
3422,187.5,10181.0,BCM,2006.0,RA,BCM
3423,187.0,10528.0,BC,2006.0,BY,BC
3424,187.0,10741.0,SC,2006.0,EM,SC
3425,186.0,11362.0,MBC,2006.0,IY,MBC
3426,186.0,11500.0,MBC,2006.0,ES,MBC
3427,186.0,11744.0,BC,2006.0,BY,BC
3428,186.0,11849.0,BCM,2006.0,IY,BCM
3429,186.0,11857.0,BC,2006.0,FY,OC
3430,185.0,12480.0,BC,2006.0,CN,OC
3431,185.0,12619.0,SC,2006.0,RA,SC
3432,185.0,12736.0,MBC,2006.0,IY,MBC
3433,185.0,12794.0,BC,2006.0,CN,BC
3434,185.0,12853.0,SC,2006.0,EE,SC
3435,184.5,13095.0,MBC,2006.0,CE,MBC
3436,184.0,13748.0,MBC,2006.0,BY,MBC
3437,184.0,13770.0,SC,2006.0,EE,SC
3438,183.5,14183.0,MBC,2006.0,PR,MBC
3439,183.5,14365.0,BC,2006.0,CN,BC
3440,183.5,14375.0,MBC,2006.0,IY,MBC
3441,183.5,14519.0,BC,2006.0,CN,BC
3442,183.0,15017.0,BC,2006.0,PR,BC
3443,182.5,15645.0,BC,2006.0,AS,OC
3444,182.5,15793.0,BCM,2006.0,CE,BCM
3445,182.0,16112.0,BC,2006.0,MS,OC
3446,181.5,16513.0,BC,2006.0,FY,OC
3447,181.5,16628.0,MBC,2006.0,BY,MBC
3448,181.5,16635.0,BC,2006.0,MT,BC
3449,181.5,16817.0,BC,2006.0,FY,OC
3450,181.0,17063.0,MBC,2006.0,ES,MBC
3451,181.0,17611.0,MBC,2006.0,CE,MBC
3452,180.0,18711.0,BC,2006.0,AS,OC
3453,179.5,19061.0,BC,2006.0,MS,BC
3454,179.5,19168.0,BC,2006.0,FY,OC
3455,178.5,20423.0,MBC,2006.0,FY,OC
3456,178.0,21396.0,BC,2006.0,TX,BC
3457,177.5,21777.0,SC,2006.0,CE,SC
3458,176.5,22984.0,SC,2006.0,ME,SC
3459,176.5,23337.0,ST,2006.0,CM,ST
3460,176.0,23845.0,BC,2006.0,MY,BC
3461,175.5,24254.0,BC,2006.0,MS,BC
3462,175.5,24416.0,SC,2006.0,PR,SC
3463,175.5,24859.0,SC,2006.0,CN,SC
3464,175.0,25369.0,BC,2006.0,PS,OC
3465,174.67,25578.0,SC,2006.0,ES,SC
3466,174.5,26171.0,SC,2006.0,RA,SC
3467,174.0,26394.0,SC,2006.0,BS,SC
3468,173.5,27222.0,BC,2006.0,AS,BC
3469,173.5,27377.0,BC,2006.0,TT,OC
3470,173.0,28170.0,BC,2006.0,AS,BC
3471,172.0,29298.0,MBC,2006.0,MS,MBC
3472,172.0,29554.0,BC,2006.0,TT,OC
3473,172.0,29895.0,BC,2006.0,PS,BC
3474,171.5,30584.0,BC,2006.0,PS,BC
3475,171.5,30657.0,BC,2006.0,TX,BC
3476,169.0,34601.0,BC,2006.0,TX,BC
3477,165.5,39720.0,BC,2006.0,FY,BC
3478,164.5,41705.0,MBC,2006.0,TX,MBC
3479,164.0,42298.0,BC,2006.0,TT,BC
3480,163.0,44019.0,MBC,2006.0,TX,MBC
3481,163.0,44225.0,SC,2006.0,FY,SC
3482,162.5,45328.0,MBC,2006.0,PS,MBC
3483,161.5,46720.0,SC,2006.0,MS,SC
3484,161.0,48284.0,SC,2006.0,MS,SC
3485,160.0,49749.0,SC,2006.0,AS,SC
3486,156.0,57335.0,SC,2006.0,TT,SC
3487,155.5,58562.0,SC,2006.0,AS,SC
3488,154.5,60500.0,MBC,2006.0,TT,MBC
3489,153.5,62412.0,SC,2006.0,PN,SC
3490,150.0,69068.0,SC,2006.0,PS,SC
3491,198.0,1047.0,BC,2007.0,CS,OC
3492,197.667,1060.0,BC,2007.0,CS,OC
3493,197.5,1150.0,OC,2007.0,CS,OC
3494,197.5,1199.0,BC,2007.0,CS,OC
3495,196.975,1636.0,BC,2007.0,CM,OC
3496,196.5,1674.0,BC,2007.0,CS,BC
3497,196.5,1686.0,BC,2007.0,EC,OC
3498,196.5,1774.0,BC,2007.0,EC,OC
3499,196.5,1852.0,BC,2007.0,AT,OC
3500,196.5,1862.0,BC,2007.0,IM,OC
3501,196.5,1890.0,BC,2007.0,EC,OC
3502,196.5,1900.0,BC,2007.0,IM,OC
3503,196.5,1937.0,BC,2007.0,CM,BC
3504,196.0,1961.0,BC,2007.0,CM,BC
3505,196.0,2021.0,BC,2007.0,EC,BC
3506,196.0,2102.0,BC,2007.0,IM,BC
3507,196.0,2116.0,BC,2007.0,IM,BC
3508,196.0,2137.0,BC,2007.0,IM,BC
3509,196.0,2228.0,BC,2007.0,AT,OC
3510,196.0,2249.0,BC,2007.0,EC,BC
3511,195.5,2375.0,BC,2007.0,EM,OC
3512,195.5,2435.0,BC,2007.0,EC,BC
3513,195.5,2462.0,BC,2007.0,AT,BC
3514,195.5,2515.0,MBC,2007.0,AT,MBC
3515,195.5,2565.0,MBC,2007.0,CS,MBC
3516,195.0,2610.0,MBC,2007.0,AT,MBC
3517,195.0,2802.0,BC,2007.0,EM,OC
3518,195.0,2847.0,MBC,2007.0,CM,MBC
3519,195.0,2858.0,MBC,2007.0,EC,MBC
3520,194.5,2972.0,BCM,2007.0,CS,BCM
3521,194.5,3002.0,MBC,2007.0,EC,MBC
3522,194.5,3127.0,BC,2007.0,EM,BC
3523,194.0,3294.0,BC,2007.0,EE,OC
3524,194.0,3358.0,BC,2007.0,EM,BC
3525,194.0,3364.0,BC,2007.0,EE,OC
3526,194.0,3439.0,BC,2007.0,EM,BC
3527,194.0,3446.0,OC,2007.0,EE,OC
3528,194.0,3464.0,MBC,2007.0,CM,MBC
3529,194.0,3470.0,BC,2007.0,EE,OC
3530,194.0,3512.0,MBC,2007.0,CM,MBC
3531,193.5,3883.0,MBC,2007.0,EM,MBC
3532,193.0,3991.0,MBC,2007.0,IM,MBC
3533,193.0,4033.0,MBC,2007.0,EM,MBC
3534,193.0,4041.0,BC,2007.0,EE,BC
3535,193.0,4076.0,MBC,2007.0,IM,MBC
3536,193.0,4261.0,MBC,2007.0,EM,MBC
3537,192.5,4668.0,BC,2007.0,EY,OC
3538,192.5,4803.0,BC,2007.0,EY,OC
3539,191.5,5716.0,BC,2007.0,EY,OC
3540,191.0,6122.0,OC,2007.0,EY,OC
3541,191.0,6145.0,OC,2007.0,ME,OC
3542,191.0,6175.0,MBC,2007.0,EE,MBC
3543,191.0,6253.0,MBC,2007.0,EE,MBC
3544,190.5,6886.0,BC,2007.0,EY,BC
3545,190.0,7471.0,BCM,2007.0,EE,BCM
3546,190.0,7583.0,BC,2007.0,EY,BC
3547,190.0,7669.0,BCM,2007.0,EY,BCM
3548,189.5,8050.0,BC,2007.0,ME,OC
3549,188.0,9347.0,BCM,2007.0,CH,OC
3550,187.5,10104.0,BC,2007.0,CH,OC
3551,187.0,10735.0,MBC,2007.0,EY,MBC
3552,186.0,11529.0,MBC,2007.0,ME,MBC
3553,186.0,11589.0,SC,2007.0,EC,SC
3554,186.0,11770.0,BC,2007.0,MF,OC
3555,184.5,13068.0,MBC,2007.0,ME,MBC
3556,184.5,13118.0,SC,2007.0,CM,SC
3557,184.5,13402.0,BC,2007.0,CE,OC
3558,184.0,13655.0,MBC,2007.0,ME,MBC
3559,183.5,14198.0,SC,2007.0,CS,SC
3560,183.0,14711.0,SC,2007.0,EM,SC
3561,183.0,14757.0,BC,2007.0,CE,OC
3562,183.0,14960.0,BC,2007.0,ME,BC
3563,182.0,15985.0,BC,2007.0,CE,OC
3564,182.0,16152.0,BCM,2007.0,ME,BCM
3565,182.0,16162.0,BC,2007.0,ME,BC
3566,182.0,16197.0,BC,2007.0,ME,BC
3567,182.0,16310.0,MBC,2007.0,CE,OC
3568,182.0,16414.0,SCA,2007.0,CS,SCA
3569,181.5,16568.0,MBC,2007.0,ME,MBC
3570,181.5,16593.0,OC,2007.0,MF,OC
